Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Lao PDR,LAO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.118207611,0.1239513435,0.1315470414,0.1301945491,0.1331128652,0.1359734645,0.1546418119,0.161148214,0.16199974,0.1647922793,0.1657198234,0.1811690367,0.1979985759,0.2021421756,0.2097720191,0.2152753201,0.2757881674,0.2863599347,0.3341014329,0.4077092298,0.455449903,0.473791308,0.5023965207,0.6302321538,0.648588506,1.308302923,2.278214021,2.722238523,2.724839446,2.594268107
Lebanon,LBN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.563847845,1.919964742,1.874295637,2.705041065,2.898555198,3.358891212,3.500037058,3.926914115,3.891084105,4.009392897,3.626775836,3.848081655,3.787107049,3.864760432,3.908369958,3.721696518,3.438658305,3.127073966,3.815768478,4.423228132,4.175507548,4.198169516,4.532342973,4.092377097,4.008388389,4.221011641,4.443472189,4.79927816,4.66992989,4.83404537
Liberia,LBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.203644697,0.190796788,0.1948723245,0.1969269087,0.1976286445,0.1960398092,0.1996401033,0.1888138296,0.1856606336,0.1433823833,0.1485204599,0.1509232478,0.1470300383,0.1555828439,0.1793465197,0.2051239398,0.1996876184,0.176175555,0.1427103984,0.1382819193,0.1815940321,0.203293358,0.2193114056,0.2078009882,0.2699474639,0.2731808573,0.2996113269,0.2668539588,0.2311126263,0.2366963977
Libya,LBY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.750086087,6.637538574,5.925999253,6.728317239,8.325260875,9.186440155,9.425182145,8.608123539,8.412029644,8.544882778,8.675426157,8.425077276,8.434273928,8.826117039,8.52034502,9.076760663,8.859321795,8.100470003,8.552799602,8.86765846,9.172844934,6.779105676,9.817934821,9.792453881,9.511683299,8.289414376,8.110221452,8.648125225,8.740631096,8.646557823
St. Lucia,LCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.335197926,1.386308814,2.048900423,1.951613446,2.058966133,2.231732612,2.208236723,2.251469888,2.486372765,2.464361541,2.445141066,2.615290733,2.657618447,2.759940312,2.73990945,2.660442828,2.88340235,2.865363658,2.906700892,8.073641063,3.100593626,3.427343076,4.332154987,2.931405065,2.91755332,2.84700751,2.890943357,2.991595149,2.979402609,3.023804178
Latin America & Caribbean,LCN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.044771904,2.065844098,2.066953466,2.084441741,2.142770538,2.15840093,2.265519452,2.370332146,2.429601189,2.379651788,2.423207204,2.399028942,2.376019089,2.383865089,2.458405329,2.509229268,2.555822536,2.608873308,2.65723522,2.578352796,2.707765855,2.787336939,2.882126911,2.921039843,2.905392638,2.858648099,2.760180669,2.699347736,2.611409441,2.560649217
Least developed countries: UN classification,LDC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1290589003,0.1248536588,0.1218089183,0.1234368096,0.1323942111,0.1454818076,0.1519056687,0.1582966533,0.1598259768,0.165173409,0.1654232205,0.1725620469,0.1746971386,0.1856944821,0.1910386114,0.1959584541,0.2032513728,0.2111489182,0.2186823719,0.2321355318,0.2465641575,0.2540576318,0.2607256428,0.274744424,0.2881865375,0.2957996181,0.3113714759,0.3245307792,0.3326839886,0.3411965267
Low income,LIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.6289831375,0.6037449148,0.5389487758,0.4971312338,0.4728074268,0.4535765716,0.425260937,0.4023293666,0.3838036808,0.3913646192,0.3982819458,0.4020779616,0.387087196,0.3926074787,0.3951026348,0.4235269297,0.4302212628,0.4066523255,0.4229590223,0.3830571306,0.3748129748,0.3359259425,0.3146042089,0.2733888069,0.2747768935,0.2428500395,0.2533756371,0.2932932306,0.2853204089,0.2896266196
Liechtenstein,LIE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.952894142,7.199670872,7.099151482,7.330401173,6.568791671,6.474587245,6.70134346,6.924771797,7.145076111,7.051969952,6.661418277,6.291946309,6.529546161,6.764706005,6.70553948,6.64682265,6.592335813,5.689900512,6.214513681,5.886474939,5.288648823,4.97388729,5.204766405,5.16220175,4.313133395,4.283228388,3.988407189,4.222861422,3.666745255,3.897926458
Sri Lanka,LKA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.221635184,0.2275354117,0.2959943174,0.283963689,0.3188818863,0.3190279274,0.4551569665,0.4515211145,0.46378604,0.5090205678,0.5820763307,0.5737180957,0.597508967,0.6455460158,0.6638416629,0.7152728639,0.6295701715,0.6849092842,0.6410133445,0.6107285053,0.6450581729,0.7559380886,0.8249694189,0.7034248017,0.8470497825,0.9709108541,1.034287615,1.089349031,1.00092296,1.090675627
Lower middle income,LMC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.113016518,1.120877828,1.087616573,1.056907091,1.029023951,1.054706724,1.054588456,1.076115007,1.065717167,1.102096182,1.111121772,1.125621633,1.135006696,1.164333942,1.198428843,1.220683138,1.264372739,1.323729092,1.347991947,1.379097359,1.428791057,1.484380004,1.528488805,1.536940164,1.602155534,1.597940899,1.612093291,1.661723951,1.730165935,1.748662688
Low & middle income,LMY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.078787843,2.073989908,2.034809293,2.010649862,1.961369971,2.017610246,2.001239145,1.996784477,1.991561048,1.96840854,2.021409427,2.054554782,2.102819906,2.241288751,2.396408579,2.533911218,2.670755061,2.796611336,2.845681945,2.880624148,3.055254986,3.218037557,3.268276997,3.3186467,3.320061875,3.252867547,3.231971428,3.281636211,3.359939516,3.382211215
Lesotho,LSO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1889942007,0.1913081597,0.1883232078,0.1909330154,0.1884183432,0.1913055258,0.1892488254,0.1926412073,0.1964103243,0.1955629279,0.1951336666,0.2000527139,0.2052530753,0.2057169217,0.2165827906,0.2174546315,0.2175254743,0.2218340115,0.2305748272,0.2637906375,0.2719074664,0.2797302972,0.3017445726,0.2941263047,0.2911358279,0.3068178112,0.3218475719,0.3224889458,0.3321175492,0.3459582554
Late-demographic dividend,LTE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.398193299,3.387636678,3.338746171,3.318050535,3.234781126,3.36210111,3.333054098,3.284217307,3.285500067,3.227270593,3.333635512,3.427572964,3.560686547,3.886372966,4.247794606,4.590141633,4.910069186,5.177246735,5.301483612,5.40218773,5.822887774,6.229106836,6.328913801,6.500768783,6.452283394,6.355090365,6.317416879,6.410159839,6.597812977,6.711229518
Lithuania,LTU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.713199442,9.257224496,5.399833627,4.274139042,4.049608109,3.786060574,3.951007507,3.893557086,4.144442995,3.475928697,3.003255289,3.212499186,3.258722606,3.288228155,3.526720564,3.861517472,3.981762324,4.088145504,4.083507545,3.695956383,4.068083042,3.913325743,3.992940664,3.830693465,3.703492659,3.810789214,3.904845812,3.966902972,4.158422562,4.198076022
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,29.56658374,30.36175711,29.17065086,29.3100195,26.8288143,21.19302539,21.09964391,19.64477292,17.8243466,18.39828097,19.61952785,20.65568201,22.0093006,22.67342686,25.45323535,25.60420297,24.79704354,23.14617017,22.55192972,20.97299341,21.7574405,21.02838372,20.13387346,18.68006408,17.34616222,16.02867977,15.20582045,15.09216281,15.33020757,15.30642656
Latvia,LVA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.051796913,6.489143324,5.343608975,4.587853891,4.054361771,3.621648768,3.666742362,3.506174443,3.373417388,3.158358858,2.927076514,3.149107682,3.181579866,3.317373005,3.367030096,3.443810739,3.696429298,3.876699912,3.724758973,3.436572194,4.061872255,3.835493313,3.721147063,3.701592882,3.651352159,3.701593036,3.648821173,3.665855177,4.042188179,3.955435862
"Macao SAR, China",MAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.8750218857,0.9252410439,0.9795014904,0.991212502,1.057570981,1.082369565,1.05485025,1.091355667,1.102122657,1.142776145,1.151485681,1.253711662,1.278760332,1.255846429,1.364826393,1.432049887,1.459474196,1.484024689,1.537221854,1.521398968,1.594338936,1.700112763,1.741416033,1.703668382,1.713646499,1.741903173,1.718162933,1.787879837,1.808085149,1.968907009
Monaco,MCO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.29340069,8.2738858,6.828826655,5.85246084,4.764817183,4.11079507,3.528661725,3.262483854,2.946961172,2.508000008,2.294277504,2.405646072,2.466180127,2.67635896,2.686442825,2.831444367,2.769903306,2.831994981,2.840876279,2.66646838,2.899711283,2.915371436,2.845831571,2.510877495,2.697865341,2.827948756,2.903838826,2.9253893,3.154547318,3.325546071
Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.07489841167,0.07758103952,0.0760495913,0.07680432562,0.09005575344,0.09878047215,0.09149671443,0.09608290954,0.1068787,0.1061605879,0.1017486523,0.09994215922,0.06507113058,0.08745051019,0.09040712334,0.09099534259,0.0847532116,0.08632389733,0.08677170551,0.08002996138,0.08605197386,0.09799465608,0.119305555,0.1242153213,0.1242981076,0.1319871066,0.1246963934,0.1325968956,0.1247832972,0.1496378831
Maldives,MDV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.7112470383,0.6892095628,0.9617957982,0.8135207143,0.7930182672,1.006940141,1.06124522,1.263752602,1.132229835,1.546145244,1.628278237,1.670587908,2.121224579,1.783154809,2.482334056,2.345139466,2.767166786,2.675885671,2.582498983,2.607173527,2.65505076,2.697361368,2.941639385,2.819867829,3.287437202,3.145217215,3.874501357,3.936991238,4.287831755,4.182292243
Middle East & North Africa,MEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.372094512,3.370772707,3.546023281,3.689220173,3.878522707,3.906724223,3.95729311,4.057565643,3.988155845,4.050815982,4.148982265,4.266406343,4.338745143,4.41428563,4.569257837,4.771106316,4.932385021,5.038859141,5.217089293,5.261307573,5.370513124,5.371775471,5.562023471,5.556453013,5.619084468,5.591071635,5.541774219,5.532358017,5.402336731,5.401343836
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.29880798,3.455242818,3.43180541,3.469998718,3.697017828,3.410486381,3.523442933,3.6753448,3.853017461,3.686933103,3.87418683,3.811386023,3.824922364,3.950918736,3.983806506,4.098825465,4.194157087,4.220752048,4.18974453,4.037571406,4.113215314,4.190959072,4.202377368,4.056076458,3.892354324,3.925346727,3.894939366,3.839000611,3.649350191,3.591708614
Marshall Islands,MHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,1.666145996,1.838836221,1.805778491,1.775077906,1.746284295,1.718935024,1.880972086,1.857562135,1.844201829,2.021575726,2.201996428,2.018607884,2.388169289,2.576513252,2.582644639,2.59076947,2.415638383,2.612281466,2.620937558,2.642955591,2.68183822,2.726281364,2.975069041,3.035822829,3.724471997,3.814610108,3.913979585,4.024324968
Middle income,MIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.190204955,2.187778382,2.151984839,2.130932232,2.081147421,2.145023044,2.131363163,2.130082379,2.127595682,2.1036144,2.16229665,2.199816614,2.256113387,2.409351534,2.581272601,2.732050067,2.884910325,3.029191489,3.085498153,3.132059635,3.329634754,3.517901002,3.580251403,3.644545209,3.650144733,3.58358825,3.564197712,3.620241972,3.71416074,3.744954107
North Macedonia,MKD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.202186311,4.114527227,4.231864553,4.426877154,4.312827813,4.294432762,5.044563655,4.502047956,4.901562772,4.506375853,4.323043897,4.383546564,4.143242276,4.509631983,4.349229415,4.531495635,4.519102898,4.746620875,4.631398117,4.325413431,4.204371545,4.624639348,4.390978645,3.943737473,3.724356864,3.579319286,3.522333131,3.755118077,3.51601022,3.996737213
Mali,MLI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.001117939735,0.001096014246,0.001074047867,0.001051910743,0.001029675558,0.001007953357,0,0.0009653160961,,,0.125454874,0.1389869183,0.1171287375,0.1134322849,0.1160602728,0.1251844461,0.1387304509,0.1470075186,0.1429443474,0.1669700615,0.1790178099,0.1945169344,0.188317217,0.1893668419,0.1925726944,0.2015137656,0.2497312088,0.268235959,0.2744014256,0.2834579539
Malta,MLT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.522291555,6.074015034,5.902866563,7.567841253,6.69695862,6.305988835,6.106789855,6.452607297,6.151258672,6.218103195,5.46032039,6.335426484,5.859044353,6.548213153,6.479459874,6.512577233,6.538237823,6.687581821,6.644209959,6.085187757,6.248371356,6.173907034,6.475758827,5.563811012,5.430805313,3.729892769,2.964713376,3.247870147,3.198316143,3.293245606
Myanmar,MMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1017467701,0.09881876425,0.1037882392,0.1151039829,0.1334526644,0.1618463129,0.1683425346,0.1648774769,0.1776881824,0.1933766349,0.207297887,0.1814632527,0.178570549,0.2235515785,0.214413452,0.2246227154,0.2073270558,0.2144671603,0.1621195039,0.1528077532,0.1646049298,0.1745171804,0.2381607387,0.2685182178,0.3336437862,0.3698240187,0.4212567176,0.621553474,0.6254507627,0.6923049482
Middle East & North Africa (excluding high income),MNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.353808505,2.35829476,2.471704238,2.588645495,2.750269634,2.783504743,2.798982146,2.895210594,2.770187638,2.815193465,2.894083064,2.980104874,2.990371811,3.025351673,3.153927312,3.33057471,3.428547036,3.496359901,3.564522832,3.624265031,3.625089924,3.578487717,3.682368776,3.68911395,3.702736126,3.605572618,3.588004412,3.680911622,3.693564073,3.674748975
Montenegro,MNE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.166373117,2.240139679,2.432146402,2.114164905,2.060881043,2.174225779,2.536812422,2.739860874,2.896346982,1.996696375,2.512604347,2.749473566,2.902457711,3.08688854,3.325980246,3.255944948,3.544571467,3.409782674,4.360024664,2.830368724,4.16513287,4.09625219,3.754425023,3.654176435,3.570222461,3.793242395,3.454908775,3.647330429,4.017826292,4.179875994
Mongolia,MNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.000648644,6.708856099,5.750071317,5.219549216,4.48401267,4.411384806,3.686838496,3.577170097,3.554874794,3.545415913,3.672002086,3.627758785,3.848286283,3.699650548,3.766821327,4.321570308,4.811637218,4.996847403,4.924281211,5.114911257,5.295058101,5.732636649,6.138200988,6.460109232,6.242199693,5.835232337,5.997580528,6.3242281,6.811017869,7.13704541
Northern Mariana Islands,MNP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.08418863094,0.0693155276,0.07961275776,0.09080507782,0.07376177615,0.07502486401,0.0721413089,0.07807901887,0.07327221603,0.07094287639,0.08047947759,0.07738444527,0.08397991909,0.09902665016,0.09698182731,0.08460691668,0.08969915263,0.1047907078,0.1025379474,0.1109790855,0.1161494427,0.1409907638,0.150280077,0.1663252238,0.1866452391,0.2056383189,0.2628491705,0.2523675573,0.236202713,0.2476424848
Mauritania,MRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.4685879103,0.4742772354,0.4703084059,0.4693652037,0.4621648927,0.4915262141,0.5064195888,0.4951136709,0.4861789899,0.4960675201,0.4712425181,0.5069115581,0.5493136423,0.5132961098,0.5565783955,0.5012681056,0.5614642791,0.6310432729,0.587628374,0.7072739988,0.7018650294,0.6980210644,0.7508017543,0.6919658789,0.7545846468,0.9021291116,0.8045628066,0.838939285,0.8640245601,0.9010346952
Mauritius,MUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.095605771,1.167933953,1.217216981,1.339561535,1.356881365,1.380899224,1.419758094,1.410800812,1.542543611,1.871915063,2.047396815,2.148313908,2.16665648,2.266415026,2.268626679,2.409925014,2.674238776,2.742753963,2.789117802,2.741639064,2.927063408,2.906410475,2.970024269,3.034990528,3.132598572,3.136372847,3.197535651,3.297451534,3.264040403,3.294591006
Malawi,MWI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.05765401615,0.06509632629,0.06228115096,0.07019436918,0.07303737471,0.0741633191,0.07177130017,0.07324489535,0.06988148845,0.0719886247,0.06322695976,0.05913651299,0.05770292525,0.06204518296,0.06204002604,0.05958144898,0.05945888988,0.06150214952,0.06911734048,0.06853658854,0.06046843783,0.06140196985,0.06097071333,0.06115530602,0.05158403797,0.05490307524,0.06434701823,0.0665504694,0.07513114033,0.07685239563
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.11810422,3.613161097,3.625576654,3.834105237,4.070713615,4.286163781,4.767739226,4.989369471,4.845821805,5.116534722,5.419881762,5.498987215,5.648972376,5.840478801,6.24752146,6.458223838,6.567478733,7.010769524,7.334725007,6.447484757,6.971999328,6.946925766,6.938925371,7.421982283,7.732027867,7.613417385,7.484516849,7.118506884,7.543688365,7.720700215
North America,NAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,18.98435027,18.58039782,18.62738483,18.77297027,18.84208939,18.83011003,19.18346753,19.89986486,19.85605137,19.72624395,20.10838784,19.79720527,19.18019896,19.2830699,19.32451585,19.23166025,18.71713325,18.88187268,18.11132121,16.68193397,17.2717952,16.54623156,15.7865727,16.08629033,16.0241509,15.57121575,15.1794041,14.8984536,15.26852327,14.75353008
Namibia,NAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.791174449,0.8346520151,0.9338774991,1.052328308,1.102549568,1.16358982,1.16344858,1.163625974,1.113437333,1.066437401,1.325144015,1.127864399,1.185115565,1.227179927,1.288932235,1.27355958,1.302515688,1.447105616,1.460405355,1.490993833,1.561664614,1.628626911,1.719202889,1.761033565,1.839923095,1.777604132,1.805852646,1.758338607,1.724811534
New Caledonia,NCL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.06809508655,0.06253879722,0.0561315652,0.06200317239,0.05793545022,0.05400493462,0.0600988952,0.05908024822,0.06172316332,0.05787310636,0.05764598739,0.05568747855,0.0561954829,0.05891112021,0.05910128062,0.05485296773,0.05220962261,0.05504141382,0.05564479304,0.06734042691,0.08229442656,0.08158252788,0.1052666337,0.1056119129,0.1109848514,0.1048284428,0.1008520129,0.0878648827,0.08637086584,0.09171027826
Nigeria,NGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.7642762995,0.838713191,0.9164316819,0.8391107742,0.7427733853,0.7964867696,0.9033295603,0.8669388887,0.7601302546,0.7270110634,0.7913588111,0.8081477272,0.7118216074,0.7587150765,0.7219382781,0.7026798625,0.6150498288,0.5470213726,0.5704723107,0.4913926018,0.5595427225,0.5741439008,0.5605731229,0.6188542125,0.6401529253,0.5856656017,0.5874373492,0.5607353751,0.5539156008,0.5670312429
Nicaragua,NIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.4565000402,0.4436958105,0.505966337,0.4860064387,0.546996277,0.5612113185,0.5859872982,0.6168348529,0.7076014081,0.7010070342,0.7358650474,0.7568223782,0.7720089961,0.8566497897,0.8410346563,0.7956473604,0.8228129661,0.8381701655,0.7911748489,0.7607476168,0.7701852968,0.8026853073,0.7776995014,0.7304662434,0.7666691302,0.8366941311,0.8420413578,0.8456095918,0.7775135382,0.7863234591
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.924081247,10.2529576,10.09275057,10.34311274,10.22308107,10.61581838,11.1792938,10.65362429,10.61487117,10.21054272,10.178636,10.41493988,10.36786976,10.49965052,10.57132609,10.28991121,10.01462043,10.04474769,10.04646055,9.708786357,10.29828126,9.511130441,9.398409929,9.348128895,8.881703067,9.292250246,9.309281866,9.092131413,8.783850008,8.437074627
Norway,NOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.91033516,6.412885653,7.045537737,7.520887683,7.934763835,7.889091169,7.897134573,8.294823544,8.550221778,8.89752893,7.635326646,7.692050359,7.573555473,8.14264597,8.13169251,7.862364379,7.981673212,8.016303569,7.73245798,7.751527071,8.469598181,7.995012096,7.66951117,7.776167641,7.613049325,7.610906295,7.404691495,7.148044335,7.076542655,6.722269985
Nepal,NPL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.04791877055,0.05861670828,0.05941416761,0.06629878209,0.0798357366,0.08518051387,0.08602539795,0.09419591037,0.09787655134,0.1292291642,0.131110161,0.138643619,0.1101366003,0.1175879297,0.1080604417,0.1213614878,0.0987971926,0.1006975667,0.1112287304,0.1435604612,0.1708296089,0.1907109116,0.2195333935,0.2224125019,0.2596304928,0.2604098306,0.373638073,0.4428134302,0.5328569489,0.4664875288
Nauru,NRU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,13.54448844,13.12866088,11.84717149,10.75689419,10.70663812,10.66304769,9.666505558,9.649715333,9.63669654,8.668015025,8.673026886,7.719772267,7.72872169,6.767208072,6.773101142,6.784260544,4.85719844,3.895977316,3.905105839,3.908922027,3.90586848,3.889915307,3.829950125,4.675519052,4.57038398,5.364327104,5.246130861,5.992124662,5.031868388,4.945598307
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.700102108,6.474778976,6.903191098,6.707351212,6.693370166,6.623291773,6.808681672,7.322878375,7.124508519,7.460040155,7.634082484,8.14843448,7.987843717,8.293603875,8.034250802,8.280316298,8.189552277,7.876793517,8.021502927,7.244456858,7.136782411,6.909215537,7.284317645,7.179036805,7.078489829,7.003080396,6.616321362,6.841033801,6.603273193,6.830414187
OECD members,OED,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.26287726,10.20176714,10.13602965,10.12576607,10.20962406,10.26321019,10.50278858,10.64827373,10.57299805,10.53683583,10.73027,10.66622285,10.5003134,10.60790013,10.63441413,10.58866384,10.45666283,10.51033755,10.16890419,9.505559838,9.823559366,9.598293765,9.403927744,9.386438272,9.148267542,9.041195885,8.92828892,8.854910298,8.832554965,8.518928882
Oman,OMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.605620097,8.294695985,7.515513339,7.326721587,7.587847259,8.685158183,8.769397427,8.915259611,8.562428747,9.504453861,10.71130121,11.80382986,12.46849046,13.03668398,12.66174005,12.32907875,15.30471323,16.21829003,15.58263488,16.15918527,16.33636598,16.72035316,17.12590759,16.50911219,16.55913647,16.73037807,16.40037499,15.83714499,16.43064961,16.51832088
Other small states,OSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.74036521,4.562867667,4.278255398,4.145442762,4.187601423,4.134414771,4.314347053,4.516108634,4.594749001,4.645482761,4.549741364,4.616177929,4.782479807,5.056469298,5.125064168,5.338576626,5.604815633,5.846922237,5.960050934,5.668375085,5.999956204,6.168150057,6.262000918,6.354197406,6.440696435,6.256087694,6.222126243,6.150494581,6.006908245,5.965549471
Pakistan,PAK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.511462775,0.5059412273,0.5473332137,0.5874312103,0.5899641611,0.6215562561,0.6253515416,0.6322778687,0.6199643535,0.6598106482,0.6372355278,0.6270658543,0.6267808554,0.633162187,0.695288374,0.6977607058,0.7439771305,0.8039597615,0.7645808041,0.7633996408,0.7231511565,0.7134846094,0.7112058812,0.711316508,0.7406424957,0.7779805234,0.8481917168,0.9188941624,0.8524495371,0.8534516011
Panama,PAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.097973525,1.246980469,1.425002212,1.457335171,1.518006602,1.605262315,1.591135248,1.640740144,1.982547345,1.702275137,1.758985066,2.031999749,1.733424281,1.738114881,1.729713905,2.153745971,2.223493382,2.179732341,2.088533263,2.444271263,2.536139879,2.708290234,2.785721563,2.682153552,2.766925426,2.704001039,2.674888648,2.473106521,2.415218377,3.151777743
Peru,PER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.9444075491,0.8975775856,0.9124733678,0.9271119078,0.939822271,1.049120303,1.126577168,1.102289553,1.044610888,1.107334121,1.074117523,0.9824204849,1.014468767,0.9832264623,1.119957677,1.111653253,1.086639491,1.182151884,1.32922846,1.419198715,1.53953674,1.642935704,1.617501302,1.65619083,1.751666469,1.776186591,1.826370868,1.717106975,1.695133992,1.728872515
Philippines,PHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.6673283852,0.6448312272,0.6820203886,0.7233292649,0.7614158835,0.8916907247,0.947494952,1.028481795,0.996349698,0.9387656221,0.9248543287,0.8851370643,0.8804760542,0.8877197829,0.888100919,0.8888115831,0.7903134357,0.8175399226,0.8235406682,0.8208983967,0.8657317965,0.8577100612,0.8790978622,0.9578725929,1.004883274,1.077438915,1.162905266,1.250720206,1.276333177,1.3174392
Palau,PLW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,12.49687578,12.21001221,11.92605844,11.62182579,11.27904354,10.93075368,10.60895396,10.31991744,10.64584812,11.09542062,11.08256505,11.06639833,11.55372503,13.11078566,12.74274938,12.39285318,10.99361289,10.62360581,11.32686049,11.51315754,12.25899915,12.35607969,12.36232855,11.80173055,14.03233049,14.57644169,13.99462606,13.95400759
Papua New Guinea,PNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.5614529678,0.5462296996,0.526997247,0.5149608956,0.4627451932,0.4613945944,0.4659525543,0.483828145,0.5156816855,0.4885943291,0.5137704085,0.5948945413,0.6126331917,0.6698429356,0.7865674939,0.7585994604,0.7125589721,0.7296564129,0.6668546135,0.6835270278,0.6619836354,0.6609760192,0.609228487,0.6354883347,0.695875874,0.7498122278,0.8607545095,0.8349062484,0.8103565218,0.794342263
Poland,POL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.189263028,9.193594772,8.950395696,8.94455034,8.814909778,8.80943173,9.199373349,8.916766668,8.235419879,7.992184018,7.73080499,7.676987465,7.515492328,7.793047036,7.905511788,7.895886085,8.234912499,8.220760788,8.087182909,7.791547049,8.247028077,8.159838047,7.969647665,7.841704806,7.516889481,7.610089275,7.895688724,8.238615375,8.213615723,7.773641839
Pre-demographic dividend,PRE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.452384295,0.4235211369,0.4837941484,0.5064030612,0.5053241631,0.5108077963,0.5363015478,0.5661233885,0.4844271461,0.441518489,0.4735180801,0.4900501892,0.4528998801,0.4418639257,0.4478479426,0.4403008958,0.4213979673,0.3950933983,0.4223075401,0.4188425267,0.4592942024,0.4676014241,0.4809748219,0.5037833137,0.5011953657,0.4920598229,0.4998345553,0.4952715098,0.4980207675,0.5116118399
Puerto Rico,PRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
